entity_urn,United States Sales,United States Engineering,description,country_multiplier,sales_ratio,adj_hc_ratio,investor_1,investor_2,Prior VC Backed Founder_count,Deep Technical Background_count,Prior Exit_count,Elite Industry Experience_count,company_region,headcount_0m,headcount_growth_1m,headcount_growth_3m,headcount_growth_6m,headcount_growth_12m,headcount_monotonicity,headcount_concavity,max_headcount,earliest_valid_month,num_valid_months,headcount_volatility_score,trailing_growth_avg,trailing_growth_std,trailing_growth_min,trailing_growth_max,current_max_ratio,linkedin_follower_count_0m,linkedin_follower_growth_1m,linkedin_follower_growth_3m,linkedin_follower_growth_6m,linkedin_follower_growth_12m,linkedin_employees,linkedin_follower_count_max,linkedin_follower_peak_month,linkedin_current_peak_count_ratio,linkedin_follower_count_volatility,linkedin_follower_trend,followers_per_linkedin_employee,twitter_follower_count_0m,twitter_follower_count_max,twitter_follower_peak_month,twitter_current_peak_ratio,twitter_follower_count_volatility,twitter_follower_trend,emps/year,emps/funds_m,adj_emp_delta_6m,adj_emp_delta_12m,emp_highlight_count,funding_total,last_funding_type,last_funding_total,funding_stage,years_since_funding,hc_adds_since_funding,adj_hc_ratio,years_since_founding,dominant_function,business_function_entropy,dominant_emp_role,emp_role_entropy,ownership_status,gpt_sector,top_region,num_investors,employee_highlight_YC Backed Founder,employee_highlight_Prior VC Backed Executive,employee_highlight_Founder Turned Operator,employee_highlight_Current Student,employee_highlight_HBCU Alum,employee_highlight_Jack of All Trades,employee_highlight_money_club_count,employee_highlight_seasoned_count,employee_highlight_top_institution_experience_count,num_unique_vc_backers
urn:harmonic:company:1724069,0,0,"Morressier provides a publishing platform that integrates workflows for virtual conferences, journal submissions, and peer-review processes, utilizing AI-driven integrity checks to enhance efficiency and trust in research publishing. The platform features automated workflows, flexible publishing options, and intelligent decision support to streamline the research integrity process.",0.5,0.20202020202020202,0.6749999999999999,0,0,1,0,0,1,Europe,55.0,0.9272727370262146,0.8644067645072937,0.8360655903816223,0.7285714149475098,0.0,0.36363636363636365,51.0,17,18,0.13127831366631718,0.939064508278792,0.04055468947008013,0.8857142857142857,1.0,1.0784313725490196,5559.0,1.0,1.0098092555999756,1.0326955318450928,1.1868062019348145,44.0,5559.0,0,1.0,431.4896525543086,78.38390092879263,4.846867813647023,759.0,759.0,0,1.0,0.0,-5.381719669584879e-15,4.627143922445936,1.2449156789318525,-6.749999999999999,-12.825,12,40.96663,SERIES_B,16500000.0,SERIES_B,0.9774127310061602,-19.0,0.6749999999999999,11.021917808219179,business_development,1.2922874962198407,Engineering,1.8575127207900857,PRIVATE,Vertical Software,Europe,9,0,3,0,0,0,0,0,11,8,7
urn:harmonic:company:1777958,0,0,"Nexus provides a platform for managing Support-a-Creator programs in video games, facilitating integration across PC, console, and mobile platforms. The system employs a REST API and SDK for streamlined integration, performance tracking, and management of creator relationships, while also handling global payouts and tax compliance.",1.0,0.07371007371007371,0.9690476190476192,1,0,2,0,0,1,North America,44.0,0.5454545617103577,0.52173912525177,1.0,1.263157844543457,0.8333333333333334,0.36363636363636365,42.0,17,18,0.7187217397362675,2.7024938168874097,3.1971087675154433,0.9166666666666666,9.5,1.0476190476190477,932.0,1.0,1.039018988609314,1.1872611045837402,1.6583629846572876,42.0,932.0,0,1.0,283.95495822516216,50.18163054695565,3.1437416853591666,10876.0,11300.0,13,0.9624778761061947,192.2574526632847,-28.83797729618188,2.394751230180426,1.316872427983539,0.0,4.845238095238096,12,18.225,SERIES_UNKNOWN,10000000.0,SEED,1.9548254620123204,21.0,0.9690476190476192,10.021917808219179,business_development,1.41648343825677,Operations,1.5941666991180168,PRIVATE,Other,North America,11,0,3,0,0,0,0,2,6,6,11
urn:harmonic:company:1820386,0,0,"Zed provides a credit card that leverages Titanium Mastercard® technology, allowing users to create unlimited virtual cards for enhanced security and financial management. The service features a data-driven application process and eliminates interest, foreign transaction fees, and annual fees, catering specifically to young professionals in Southeast Asia.",1.0,0.0,1.0,0,0,1,0,1,2,North America,26.0,1.0,1.0,1.8571428060531616,3.7142856121063232,0.6666666666666666,0.7272727272727273,26.0,17,18,0.6246693242875644,1.4500000000000002,0.4739014246621823,1.0,2.6,1.0,1071.0,1.0,1.0,1.2857142686843872,7.542253494262695,6.0,1071.0,0,1.0,391.4377720810355,69.65118679050569,5.190175207928333,,,,,,,5.758495145631068,4.333333333333333,12.0,19.0,12,6.0,SERIES_UNKNOWN,6000000.0,SEED,0.8268309377138946,16.0,1.0,4.515068493150685,business_development,0.45056120886630463,Operations,1.0549201679861442,OTHER,FinTech,Asia,1,0,1,0,0,0,0,0,4,7,1
urn:harmonic:company:1906975,0,0,"The company offers term life insurance and critical illness insurance in Canada, featuring fully underwritten policies with fixed rates. It utilizes a proprietary algorithm to provide personalized insurance advice, enabling users to access tailored and cost-effective coverage options.",0.8,0.2309782608695652,0.7587628865979382,0,0,0,2,0,2,North America,121.0,0.9752066135406494,1.1456310749053955,1.2553191184997559,1.7101448774337769,1.0,0.36363636363636365,118.0,17,18,0.22961947696902021,1.1452724101795935,0.05509501000148645,1.0579710144927537,1.2222222222222223,1.0254237288135593,9074.0,1.0,1.0990794897079468,1.3107033967971802,2.044154167175293,97.0,9074.0,0,1.0,2041.0980608774403,373.6780185758516,4.549090632055561,177.0,177.0,0,1.0,0.0,9.418009421773539e-15,17.207351178585697,3.163635224922668,18.21030927835052,37.17938144329897,5,37.298864,SERIES_UNKNOWN,15000000.0,SERIES_A,0.2135523613963039,4.0,0.7587628865979382,6.857534246575343,sales,1.4713194841821795,Engineering,1.779143941553318,PRIVATE,FinTech,North America,7,0,1,0,0,0,0,0,12,0,6
urn:harmonic:company:1985367,0,0,"Heartbeat is a platform designed for community businesses, providing tools for discussions, courses, events, document management, and payment processing to enhance user engagement. It features automation integrations to streamline workflows and facilitate monetization.",1.0,0.0,0.8333333333333334,0,0,0,0,0,0,North America,7.0,1.1428571939468384,1.1428571939468384,1.3333333730697632,1.600000023841858,0.5833333333333334,0.8181818181818182,8.0,17,18,0.17912443020795965,1.0916666666666666,0.09653072991634229,1.0,1.2,0.875,973.0,1.0,1.031813383102417,1.1196777820587158,2.3616504669189453,6.0,973.0,0,1.0,270.4408468297401,49.14035087719302,5.094772173302455,3.0,3.0,0,1.0,0.0,1.261340547558956e-16,1.8741976893453145,8.0,1.6666666666666667,2.5,0,0.4218499999999999,ACCELERATOR_INCUBATOR,,VENTURE_UNKNOWN,3.9479808350444903,4.0,0.8333333333333334,4.2684931506849315,business_development,1.3296613488547582,Operations,0.6365141682948128,PRIVATE,Vertical Software,North America,0,0,0,0,0,0,0,0,0,0,0
urn:harmonic:company:2138319,0,1,"Quest Analytics offers a cloud-based platform for managing provider networks, emphasizing accurate provider directories and compliance with regulatory standards. The platform employs advanced data analysis and visualization techniques to enhance network performance and accessibility.",1.0,0.09009009009009007,0.85,2,0,1,1,0,2,North America,276.0,0.967391312122345,0.9852398633956909,1.0113636255264282,1.0722891092300415,0.75,0.5454545454545454,267.0,17,18,0.043281774690856305,1.0261145287437492,0.022580798172889736,0.9879518072289156,1.0609756097560976,1.0337078651685394,3745.0,1.0,1.0157309770584106,1.0609065294265747,1.210016131401062,0.0,3745.0,0,1.0,296.3567449231381,55.110423116615195,,1701.0,1701.0,0,1.0,19.073302012845144,2.4974200206398747,19.868501529051986,10.296682913958179,2.55,15.299999999999999,25,25.930681,SERIES_B,11000000.0,SERIES_B,7.572895277207392,22.0,0.85,13.438356164383562,business_development,0.45056120886630463,Engineering,1.7022990874428583,PRIVATE,Healthcare Software,North America,25,0,13,0,0,0,0,1,45,8,19
urn:harmonic:company:2163273,0,0,"Castlight Health offers a health navigation platform that leverages data aggregation, machine learning algorithms, and clinical expertise to deliver a personalized digital experience for users, facilitating access to appropriate health services and proactive care recommendations. The platform also integrates with various health vendors, creating a centralized application to address diverse health needs.",1.0,0.04287756074321106,0.6247023809523808,3,0,1,0,0,3,North America,367.0,0.9264305233955383,0.9264305233955383,0.9264305233955383,1.190482258796692,0.0,0.8333333333333334,340.0,11,10,0.07977260668002285,0.978063033132642,0.028324543989333595,0.9291139240506329,1.0,1.0794117647058823,36513.0,1.0,1.0,1.0,,336.0,36513.0,0,1.0,176.849826437888,,4.697472600244,6829.0,6829.0,0,1.0,0.0,,19.967819790828642,0.7727272744834711,-16.866964285714282,33.984718969871615,34,439.999999,SERIES_C,17700000.0,SERIES_C,8.607802874743326,54.40145580694076,0.6247023809523808,17.027397260273972,customer_success,1.5133759974458014,Customer Success,1.5318564008485342,OTHER,Other,North America,17,0,21,0,0,0,1,1,42,10,18
urn:harmonic:company:2170903,0,0,"The main product is a financial wellness program designed for banks and credit unions, utilizing mobile technology to provide personalized financial health assessments and actionable insights. It features robust APIs and bank-grade security to ensure user protection while promoting overall financial wellbeing.",1.0,0.1869158878504673,0.856,0,0,2,2,0,1,North America,31.0,0.8064516186714172,0.8064516186714172,0.8333333134651184,0.8620689511299133,0.5,0.45454545454545453,25.0,17,18,0.07357180382287777,1.0263436446139451,0.08901313570203012,0.8620689655172413,1.2,1.24,1936.0,1.0,1.0015519857406616,1.0130821466445923,1.0459210872650146,25.0,1936.0,0,1.0,48.32640247805115,8.869969040247682,4.362334001328145,114.0,116.0,17,0.9827586206896551,0.4714045207910317,-0.03508771929824413,4.747658688865765,8.771929824561402,-4.28,-3.424,15,2.85,SEED,350000.0,SEED,1.9822039698836413,-1.0,0.856,5.265753424657534,business_development,1.0710178890244566,Advisor,1.0751393240053733,PRIVATE,FinTech,North America,6,0,7,0,0,0,0,0,22,3,7
urn:harmonic:company:2196976,0,4,"The product is an automated platform for waste management that enhances operational efficiency through technologies such as automated PDF retrieval, invoice data extraction, and RESTful API integrations. It also features advanced reporting capabilities and integrates with accounting systems to facilitate effective waste and recycling management.",1.0,0.04716981132075471,1.0,0,0,0,1,0,1,North America,22.0,1.2272727489471436,1.2272727489471436,1.2272727489471436,1.2272727489471436,0.08333333333333333,1.0,27.0,17,18,0.010740862499036165,1.0,0.0,1.0,1.0,0.8148148148148148,865.0,1.0,1.0,1.0,1.0,21.0,865.0,0,1.0,14.77732320299423,2.1764705882353073,3.742194512881658,38.0,38.0,0,1.0,0.0,3.363574793490549e-16,4.49179580674567,27.0,5.0,5.0,7,0.0,,0.0,VENTURE_UNKNOWN,,5.0,1.0,6.010958904109589,business_development,0.8981370031878679,Engineering,1.6095464819696321,OTHER,Other,North America,0,0,4,0,0,0,0,0,5,1,0
urn:harmonic:company:2217735,1,0,Medley provides a group coaching platform aimed at developing emerging leaders through small group interactions and customized content. The platform utilizes a proprietary matching methodology and a network of expert coaches to support continuous leadership development.,1.0,0.08705114254624591,0.9572916666666668,2,0,2,0,0,7,North America,106.0,0.9905660152435303,1.0194175243377686,1.105263113975525,1.1538461446762085,0.8333333333333334,0.36363636363636365,105.0,17,18,0.07094569639917364,1.0442695330385716,0.03596790472479211,0.989010989010989,1.120879120879121,1.0095238095238095,5929.0,1.0,1.0272002220153809,1.067518949508667,1.1803703308105469,96.0,5929.0,0,1.0,348.8773592033537,64.435500515996,4.13932456689102,557.0,561.0,16,0.9928698752228164,1.2947859237091257,-0.14551083591332153,14.976553341148886,28.378378378378375,9.572916666666668,13.402083333333335,40,3.7,SEED,3700000.0,SEED,3.271731690622861,21.0,0.9572916666666668,7.010958904109589,health,1.5009635903140488,Operations,1.254876966754951,PRIVATE,Vertical Software,North America,11,0,5,0,0,1,1,1,24,26,12
urn:harmonic:company:3120649,0,3,"Wynter offers an on-demand market research platform tailored for B2B needs, enabling users to perform market and brand research surveys, target persona research, and message testing through a self-serve interface, with results delivered in under 48 hours. The platform leverages a proprietary network of over 60,000 verified B2B professionals to provide qualitative insights into messaging effectiveness.",1.0,0.2310924369747899,0.7104477611940299,0,0,1,0,2,0,North America,117.0,0.6752136945724487,0.6638655662536621,0.6929824352264404,0.7745097875595093,0.6666666666666666,0.36363636363636365,79.0,17,18,0.3323494809211973,1.2744537043297046,0.5253687141444442,0.7862595419847328,2.5686274509803924,1.481012658227848,20083.0,1.0,1.0621992349624634,1.1046754121780396,1.3604525327682495,67.0,20083.0,0,1.0,2363.528294732263,440.74922600619215,5.706266947983863,2636.0,2636.0,0,1.0,0.0,8.610751471335806e-14,16.921948356807512,79.0,-24.865671641791046,-16.340298507462688,17,0.0,,0.0,VENTURE_UNKNOWN,,24.155223880597013,0.7104477611940299,4.668493150684932,sales,1.4400233469943182,Marketing,1.4490023958526383,OTHER,Vertical Software,Europe,0,0,7,0,0,0,2,0,13,6,0
urn:harmonic:company:3127005,1,2,"Radix offers a multifamily data platform that provides comprehensive and transparent data solutions for property managers, advisors, and consumers, enabling data-driven decision-making. The platform integrates with property management software to deliver real-time market insights, enhancing operational efficiency and understanding of market dynamics.",1.0,0.09009009009009007,0.85,0,0,0,1,0,2,North America,54.0,1.8888888359069824,0.8500000238418579,0.8947368264198303,0.9026548862457275,0.3333333333333333,0.6363636363636364,102.0,17,18,0.15950232288826918,0.945566019964759,0.14866085163842357,0.5142857142857142,1.0660377358490567,0.5294117647058824,9149.0,1.0,1.0193872451782227,1.070308804512024,1.2920491695404053,0.0,9149.0,0,1.0,998.1845956175164,186.06914344685248,,22.0,22.0,0,1.0,0.0,-1.6817873967452746e-16,12.719508028698327,9.272727272727273,-10.2,-9.35,16,11.0,SERIES_A,11000000.0,SERIES_A,2.737850787132101,-38.0,0.85,8.01917808219178,business_development,0.45056120886630463,Engineering,1.620884750033572,PRIVATE,Data,North America,1,0,12,0,0,0,0,0,26,2,1
urn:harmonic:company:3177901,0,2,"Spear Bio provides an immunoassay platform that utilizes patented SPEAR technology for the ultra-sensitive detection of low abundance biomarkers, requiring sample volumes as small as 1 µL. The platform features a two-factor authentication method to ensure accurate signal detection, enabling the identification of trace biomarkers at the single-molecule level for various research and clinical applications.",1.0,0.0,1.0,2,0,1,1,0,0,North America,32.0,1.0,1.0,1.0666667222976685,1.454545497894287,0.75,0.45454545454545453,32.0,17,18,0.18304903789946517,1.099221740547126,0.12375230523336979,0.9166666666666666,1.3478260869565217,1.0,3056.0,1.0,1.0696535110473633,1.33391535282135,1.6438945531845093,30.0,3056.0,0,1.0,495.8086449612397,90.73787409700725,4.633433651260951,6.0,6.0,0,1.0,0.3834824944236852,0.04643962848297215,7.967257844474762,0.4320668454937332,2.0,10.0,32,74.062614,SERIES_A,44999997.0,SERIES_A,0.48186173853524983,1.0,1.0,4.016438356164383,business_development,0.34883209584303193,Operations,1.5945144483835851,PRIVATE,Other,North America,8,0,5,0,0,0,0,1,10,25,7
urn:harmonic:company:3219058,0,0,"Hyperglue offers generative AI technology that analyzes unstructured data from customer touchpoints, providing real-time structured insights and AI-generated reports without the need for data scientists or engineers. The technology integrates with various business apps, data warehouses, and public subreddits to deliver actionable insights.",1.0,0.0,1.0,1,0,1,0,0,0,North America,3.0,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0,0.7272727272727273,3.0,17,18,0.14802235840462138,0.9375,0.11306675421666136,0.75,1.0,1.0,276.0,1.0,1.0109890699386597,1.0260223150253296,1.0866141319274902,3.0,276.0,0,1.0,34.34751277730206,4.796697626418996,4.532599493153256,,,,,,,0.39847161572052403,0.8602150537634408,-1.0,-1.0,7,2.325,SEED,2200000.0,SEED,3.2361396303901437,-2.0,1.0,5.019178082191781,business_development,0.0,Operations,0.5623351446188083,PRIVATE,Data,North America,2,0,0,0,0,0,0,1,0,7,2
urn:harmonic:company:3272413,0,0,"Nurau provides an AI-driven platform that offers personalized coaching and training for managers, leveraging natural language processing and emotional inference technologies to deliver real-time support. This system aims to improve employee wellbeing and engagement by providing actionable insights tailored to the specific needs of leaders.",0.8,0.10638297872340426,0.8173913043478261,0,0,2,3,0,0,North America,23.0,0.8695651888847351,0.8695651888847351,0.9090909361839294,0.8695651888847351,0.3333333333333333,0.7272727272727273,23.0,17,18,0.03701408312428248,1.0013636363636362,0.05386699788055678,0.88,1.0869565217391304,1.0,3098.0,1.0,1.0354278087615967,1.346956491470337,1.4752380847930908,23.0,3098.0,0,1.0,408.2365911810025,68.80598555211567,4.910414526341629,92.0,92.0,0,1.0,0.23570226039551584,0.017543859649126435,4.459376908979841,9.665258277448004,-1.6347826086956523,-2.4521739130434783,7,2.069267,SEED,1069267.0,SEED,0.12046543463381246,-3.0,0.8173913043478261,4.484931506849315,business_development,1.342927045520452,Engineering,1.812142810358472,PRIVATE,Healthcare Software,North America,3,0,2,0,0,0,0,2,3,0,4
urn:harmonic:company:3282575,0,0,"Edgecom Energy offers an energy management software platform that leverages IoT and AI technologies to provide real-time data visibility, peak prediction, submetering, and demand response capabilities for large energy consumers. The platform is designed to enhance energy efficiency and reduce operational costs through data-driven insights.",0.8,0.24489795918367344,0.8166666666666668,0,0,0,3,0,0,North America,33.0,0.939393937587738,0.939393937587738,1.0689655542373657,1.2916666269302368,0.6666666666666666,0.5454545454545454,31.0,17,18,0.13563082955262676,1.0822399056881815,0.09786818502957094,0.96,1.25,1.064516129032258,2801.0,1.0,1.0881896018981934,1.1803624629974365,1.5905735492706299,30.0,2801.0,0,1.0,402.80604002714875,73.78740970072239,4.547187903449744,107.0,107.0,0,1.0,15.691469727919761,2.509803921568628,3.8252197430696415,6.2,1.6333333333333335,5.716666666666668,5,5.0,SEED,5000000.0,SEED,0.783025325119781,1.0,0.8166666666666668,8.104109589041096,business_development,1.0139046609345654,Engineering,1.4898487964741864,PRIVATE,Other,North America,0,0,1,0,0,0,0,0,0,1,0
urn:harmonic:company:3367557,3,7,"Bluon offers a mobile application tailored for HVAC technicians, featuring an extensive database of over 325,000 HVAC units, complete with manuals and parts lists to facilitate component identification and ordering. The application also provides 24/7 technical support to enhance the operational efficiency of technicians in the field.",1.0,0.08928571428571429,0.9955555555555555,0,0,2,0,0,0,North America,47.0,0.936170220375061,0.8627451062202454,0.7586206793785095,0.7457627058029175,0.0,0.45454545454545453,45.0,17,18,0.18655128949636965,0.9337692070630911,0.04308451303206043,0.855072463768116,1.0,1.0444444444444445,4416.0,1.0011322498321533,1.009360671043396,1.03463613986969,1.0932245254516602,45.0,4416.0,0,1.0,175.81612684141447,32.41382868937068,4.596465745357945,984.0,987.0,15,0.9969604863221885,2.202197357780265,-0.016511867905076003,3.1373315100605588,1.0850801479654748,-13.937777777777777,-14.933333333333334,8,40.55,CROWDFUNDING,6950000.0,SERIES_B,1.4455852156057496,-42.0,0.9955555555555555,14.024657534246575,business_development,1.0469221505564215,Engineering,1.942200415412033,PRIVATE,Other,North America,5,0,1,1,0,0,0,1,8,5,6
urn:harmonic:company:3372123,0,0,"Gelt provides a tax management platform that leverages advanced technology and expert CPAs to develop tailored tax strategies aimed at optimizing deductions and minimizing liabilities. Their services include comprehensive tax compliance, preparation, and planning across federal, state, and local levels, ensuring alignment with individual financial objectives.",1.0,0.09287925696594426,0.8500000000000001,1,0,0,0,0,0,North America,40.0,1.0,0.9756097793579102,1.0526316165924072,1.25,0.75,0.2727272727272727,40.0,17,18,0.09650407081581398,1.0604057492215386,0.04436485194157551,1.0,1.125,1.0,1291.0,1.0,1.1736363172531128,1.418681263923645,2.0109033584594727,38.0,1291.0,0,1.0,231.9652117821209,41.158926728586216,3.5545958989868596,,,,,,,13.260672116257947,4.926108981047904,1.7000000000000002,6.800000000000001,2,8.119999,SEED,8119999.0,SEED,3.082819986310746,7.0,0.8500000000000001,3.0164383561643837,business_development,1.040839837423239,Engineering,1.5595811562598767,PRIVATE,FinTech,North America,2,0,0,0,0,0,1,0,5,3,2
urn:harmonic:company:3454292,0,0,"Tilla provides a crew change management platform designed to optimize the planning and execution of crew logistics, facilitating real-time decision-making for port and flight selections. The platform leverages data-driven insights and integrates with various travel management systems to improve operational efficiency.",0.5,0.13333333333333333,0.625,0,0,1,0,0,0,Europe,18.0,1.0,1.0,1.125,1.2000000476837158,0.5,0.5454545454545454,18.0,17,18,0.12635682428175676,1.0754540598290596,0.09177464200951338,0.9375,1.2307692307692308,1.0,1373.0,1.0,1.052107334136963,1.1518456935882568,1.4606382846832275,12.0,1373.0,0,1.0,221.53700320905685,41.24355005159962,4.748548768833438,,,,,,,4.490772385509227,18.0,1.25,1.875,5,1.0,SEED,1000000.0,SEED,2.543463381245722,6.0,0.625,4.008219178082192,business_development,1.2554823251787535,Engineering,1.310783678099714,PRIVATE,Vertical Software,Europe,2,0,0,0,0,0,0,0,2,6,2
urn:harmonic:company:3465218,0,1,"Omni Creator Products offers tools designed for game development that emphasize user accessibility and simplicity, allowing users to create immersive environments and narratives. The product leverages game development technologies and intuitive interfaces to enhance storytelling and world-building capabilities.",1.0,0.0,0.944186046511628,1,0,0,0,0,1,North America,43.0,0.9534883499145508,0.8541666865348816,0.8723404407501221,1.024999976158142,0.75,0.45454545454545453,43.0,17,18,0.085278653728994,1.0385153379333085,0.0561115576215167,0.9148936170212766,1.1136363636363635,1.0,2532.0,1.0,1.0532445907592773,1.3432360887527466,2.9510488510131836,43.0,2532.0,0,1.0,734.2187168569094,135.12899896800826,4.092404697404274,344.0,344.0,0,1.0,8.82009737174476,1.0681114551083681,10.221994535519125,1.9951338199513382,-5.665116279069768,0.944186046511628,9,20.55,SERIES_A,16250000.0,SERIES_A,2.6119096509240247,3.0,0.944186046511628,4.010958904109589,business_development,0.9556998911125343,Engineering,1.1209503926735835,PRIVATE,Other,North America,5,0,0,0,0,0,0,0,4,11,5
urn:harmonic:company:3647352,1,3,"Patina Health offers primary care specifically designed for individuals aged 65 and older, employing a technology-driven model that combines in-home and virtual healthcare services. This model focuses on personalized care coordination to address the comprehensive medical, emotional, social, and logistical needs of its patients.",1.0,0.07658643326039388,0.9326530612244897,2,0,0,0,0,4,North America,102.0,0.5490196347236633,0.5490196347236633,0.5490196347236633,0.5436893105506897,0.4166666666666667,0.45454545454545453,98.0,17,18,0.10149815481973776,1.015925587436131,0.22567450553178153,0.6161616161616161,1.639344262295082,1.0408163265306123,4792.0,1.0,1.0294307470321655,1.0629991292953491,1.150264024734497,98.0,4792.0,0,1.0,262.1548462239308,48.59442724458231,3.909980103798346,228.0,228.0,0,1.0,2.136670184451541,0.3147574819401474,11.157205240174672,1.12,-42.902040816326526,-43.83469387755101,28,50.0,SERIES_A,50000000.0,SERIES_A,3.2224503764544834,-48.0,0.9326530612244897,5.019178082191781,business_development,1.2820684048069564,Marketing,1.751023364805187,PRIVATE,Healthcare Services,North America,5,0,11,0,0,1,1,0,51,13,5
urn:harmonic:company:3694083,0,0,"Zeffy provides a fundraising platform tailored for nonprofits, featuring tools for ticketing, donations, peer-to-peer campaigns, eCommerce, donor management, memberships, and raffles. The platform operates without transaction or platform fees, enabling organizations to keep the entirety of the donations they receive.",0.8,0.08196721311475409,0.7469387755102042,0,0,2,4,0,0,North America,50.0,0.9399999976158142,0.8867924809455872,1.02173912525177,1.3055555820465088,0.8333333333333334,0.5454545454545454,49.0,17,18,0.1434913431633868,1.0944767316394854,0.06538721587865257,1.0,1.1944444444444444,1.0204081632653061,5647.0,1.0,1.0752094984054565,1.1597864627838135,3.114727020263672,49.0,5647.0,0,1.0,1610.8617309812375,279.5521155830754,4.755699154981185,174.0,174.0,0,1.0,19.887921252979304,3.046439628482969,5.209535378074704,10.598475623506067,0.7469387755102042,8.216326530612246,18,4.4346,SEED,3700000.0,SEED,3.186858316221766,11.0,0.7469387755102042,9.021917808219179,business_development,1.1555139727174122,Advisor,1.7518258368717021,PRIVATE,Other,Europe,5,0,4,0,0,0,0,2,19,8,5
urn:harmonic:company:3950893,2,1,"EventPipe offers a cloud-based software solution designed for managing event housing, allowing users to efficiently handle room inventory and streamline the hotel selection and request for proposal (RFP) processes. The platform features self-service capabilities that enhance operational efficiency for event planners and housing companies.",1.0,0.19230769230769232,1.0,0,0,1,0,0,0,North America,27.0,0.8888888955116272,0.8888888955116272,1.0909091234207153,1.5,0.9166666666666666,0.45454545454545453,26.0,17,18,0.24288647502574745,1.1540852529823118,0.0708852736580467,1.0384615384615385,1.25,1.0384615384615385,1062.0,1.0,1.0948454141616821,1.2192882299423218,2.3758389949798584,26.0,1062.0,0,1.0,253.62852383865496,46.91537667698659,3.733999889394406,90.0,90.0,0,1.0,6.092157178288108,0.8059855521155846,4.786885245901639,3.208653524645735,2.0,8.0,8,7.479773,SERIES_UNKNOWN,5279773.0,SEED,1.1745379876796715,9.0,1.0,5.013698630136986,business_development,1.3066469989453455,Sales,1.7001649424145788,PRIVATE,Vertical Software,North America,2,0,6,0,0,0,0,1,10,1,2
urn:harmonic:company:4131387,0,0,"Move AI provides a markerless motion capture platform that converts 2D video into 3D motion data using advanced AI, computer vision, and biomechanics, allowing for the capture of realistic animations without the use of suits or markers. The technology supports comprehensive motion tracking, including hand and finger movements, and enables straightforward retargeting to various 3D animation software.",0.6,0.10695187165775401,0.6448275862068965,0,0,2,1,0,0,Europe,34.0,1.0,0.9714285731315613,0.8717948794364929,0.8500000238418579,0.0,0.45454545454545453,34.0,17,18,0.061342699001452734,0.9608215502952345,0.0381667379671006,0.8918918918918919,1.0,1.0,49569.0,1.0,1.0149677991867065,1.0489017963409424,1.7134709358215332,29.0,49569.0,0,1.0,9855.788845379444,1728.8606811145537,7.444409959332923,22435.0,22449.0,1,0.9993763642033052,7439.133387621406,1267.7616099071217,5.6486117432863,2.7981236112254138,-3.2241379310344827,-3.868965517241379,11,12.151,SEED,10000000.0,SEED,1.267624914442163,-6.0,0.6448275862068965,6.019178082191781,business_development,1.0285137640248474,Engineering,1.5173067399949576,PRIVATE,Other,Europe,6,0,6,0,0,0,0,1,6,4,6
urn:harmonic:company:4148036,0,2,"Fractal's digital arcade platform, MEGAWEAPON, offers a frenzied mix of exploding body parts and high-octane fun, utilizing advanced gamification and distribution technologies to enhance the gaming experience and streamline game distribution for developers. The platform incorporates advanced gamification and distribution technologies to enhance the gaming experience and streamline game distribution for developers.",1.0,0.1111111111111111,1.0,2,0,6,2,0,0,North America,10.0,0.30000001192092896,0.27272728085517883,0.27272728085517883,0.13636364042758942,0.0,0.7272727272727273,9.0,17,18,0.39154408338339575,0.8440656565656565,0.18365856716604817,0.5454545454545454,1.0,1.1111111111111112,8814.0,1.0,1.0010221004486084,1.0011358261108398,1.0114758014678955,9.0,8814.0,0,1.0,50.64279623458322,7.954592363260944,6.8878926498858855,65184.0,71500.0,17,0.9116643356643357,2115.9323506242586,-382.4499484004123,0.7474402730375427,0.08571428571428572,-8.0,-19.0,31,35.0,STRATEGIC,,SEED,1.9767282683093772,-23.0,1.0,4.013698630136986,business_development,1.0027182645175161,Engineering,1.6326309271543518,PRIVATE,Other,North America,17,0,4,1,0,0,1,5,8,17,16
urn:harmonic:company:4255346,0,0,Within Health offers a virtual treatment program for eating disorders that utilizes customized technology to provide both individual and group therapies online. The service features a specialized app that facilitates flexible scheduling and continuous access to a multidisciplinary team of healthcare professionals.,1.0,0.00657030223390276,0.9819354838709676,0,0,1,1,0,0,North America,153.0,0.9869281053543091,0.9437500238418579,0.9805194735527039,1.0,0.5833333333333334,0.36363636363636365,155.0,17,18,0.04936605927497779,1.0130145870763696,0.03069066665062542,0.95625,1.0810810810810811,0.9870967741935484,6820.0,1.0,1.0254096984863281,1.0889350175857544,1.3531745672225952,155.0,6820.0,0,1.0,922.3425933334772,171.0392156862747,3.8066624897703196,142.0,143.0,13,0.993006993006993,2.754081937826367,0.3044375644994897,37.775873886223444,151.0,-2.9458064516129028,0.0,16,0.0,,0.0,VENTURE_UNKNOWN,,21.602580645161282,0.9819354838709676,3.9972602739726026,health,1.1017235511354015,Operations,1.2975458152104355,OTHER,Other,North America,0,0,1,0,0,0,0,1,20,12,0
